USER           PID  PPID NAME                        ARGS                       
root           156     2 [present_fence_w]           [present_fence_w]
root           157     2 [disp_switch_mod]           [disp_switch_mod]
root           158     2 [dfrc_make_polic]           [dfrc_make_polic]
root           159     2 [ged_notify_sw_v]           [ged_notify_sw_v]
root           160     2 [ged_kpi]                   [ged_kpi]
root           161     2 [gpu_bucks]                 [gpu_bucks]
root           163     2 [kbase_job_fault]           [kbase_job_fault]
root           164     2 [mali_aeewp]                [mali_aeewp]
root           166     2 [WMFE-CMDQ-WQ]              [WMFE-CMDQ-WQ]
root           167     2 [RSC-CMDQ-WQ]               [RSC-CMDQ-WQ]
root           168     2 [vpu0]                      [vpu0]
root           169     2 [vpu1]                      [vpu1]
root           170     2 [vpu_wq]                    [vpu_wq]
root           171     2 [btif_rxd]                  [btif_rxd]
root           172     2 [touch_boost]               [touch_boost]
root           173     2 [cpu_loading_wor]           [cpu_loading_wor]
root           174     2 [lt_wq]                     [lt_wq]
root           175     2 [bcct_chrlmt_wor]           [bcct_chrlmt_wor]
root           176     2 [krtatm]                    [krtatm]
root           177     2 [hang_detect]               [hang_detect]
root           178     2 [hang_detect1]              [hang_detect1]
root           179     2 [cpu_freq_wq]               [cpu_freq_wq]
root           180     2 [cpu_core_wq]               [cpu_core_wq]
root           181     2 [dram_vcore_wq]             [dram_vcore_wq]
root           182     2 [sys_timer_wq]              [sys_timer_wq]
root           183     2 [mtk_io_boost]              [mtk_io_boost]
root           184     2 [spi32766]                  [spi32766]
root           185     2 [spi32765]                  [spi32765]
root           186     2 [spi32764]                  [spi32764]
root           187     2 [spi32763]                  [spi32763]
root           188     2 [spi32762]                  [spi32762]
root           189     2 [spi32761]                  [spi32761]
root           190     2 [uether]                    [uether]
root           191     2 [uether_rx1]                [uether_rx1]
root           192     2 [workqueue]                 [workqueue]
root           193     2 [irq/24-hall_sen]           [irq/24-hall_sen]
root           194     2 [irq/29-mt6370_p]           [irq/29-mt6370_p]
root           195     2 [tcpc_timer_type]           [tcpc_timer_type]
root           196     2 [type_c_port0]              [type_c_port0]
root           197     2 [gauge_coulomb_t]           [gauge_coulomb_t]
root           198     2 [battery_thread]            [battery_thread]
root           199     2 [power_misc_thre]           [power_misc_thre]
root           200     2 [gauge_timer_thr]           [gauge_timer_thr]
root           201     2 [dm_bufio_cache]            [dm_bufio_cache]
root           202     2 [binder]                    [binder]
root           209     2 [ipv6_addrconf]             [ipv6_addrconf]
root           219     2 [deferwq]                   [deferwq]
root           220     2 [ipi_cpu_dvfs_rt]           [ipi_cpu_dvfs_rt]
root           221     2 [EEM_CTRL_2L]               [EEM_CTRL_2L]
root           222     2 [EEM_CTRL_L]                [EEM_CTRL_L]
root           223     2 [EEM_CTRL_CCI]              [EEM_CTRL_CCI]
root           224     2 [EEM_CTRL_GPU]              [EEM_CTRL_GPU]
root           225     2 [Init_1_Stress]             [Init_1_Stress]
root           226     2 [hps_main]                  [hps_main]
root           227     2 [qos_recv]                  [qos_recv]
root           228     2 [exe_cq]                    [exe_cq]
root           229     2 [bioset]                    [bioset]
root           231     2 [mmcqd/0]                   [mmcqd/0]
root           232     2 [bioset]                    [bioset]
root           233     2 [mmcqd/0boot0]              [mmcqd/0boot0]
root           234     2 [bioset]                    [bioset]
root           235     2 [mmcqd/0boot1]              [mmcqd/0boot1]
root           236     2 [bioset]                    [bioset]
root           237     2 [mmcqd/0rpmb]               [mmcqd/0rpmb]
root           238     2 [ksched_hint]               [ksched_hint]
root           239     2 [accel_polling]             [accel_polling]
root           241     2 [entropy_thread]            [entropy_thread]
root           242     2 [mt_touch_boost_]           [mt_touch_boost_]
root           243     2 [dynamic_boost]             [dynamic_boost]
root           244     2 [kworker/7:1]               [kworker/7:1]
root           245     2 [mtk-tpd]                   [mtk-tpd]
root           246     2 [fts_wq]                    [fts_wq]
root           247     2 [mtk-tpd]                   [mtk-tpd]
root           248     2 [touch_resume]              [touch_resume]
root           249     2 [charger_thread]            [charger_thread]
root           250     2 [rise_rate_vs5]             [rise_rate_vs5]
root           251     2 [rise_rate_vs6]             [rise_rate_vs6]
root           252     2 [rise_rate_vs7]             [rise_rate_vs7]
root           253     2 [rise_rate_vs8]             [rise_rate_vs8]
root           254     2 [bioset]                    [bioset]
root           256     2 [kdmflush]                  [kdmflush]
root           257     2 [kworker/3:1H]              [kworker/3:1H]
root           258     2 [bioset]                    [bioset]
root           259     2 [kverityd]                  [kverityd]
root           260     2 [bioset]                    [bioset]
root           261     2 [bioset]                    [bioset]
root           262     2 [bioset]                    [bioset]
root           263     2 [kworker/6:1]               [kworker/6:1]
root           264     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           266     2 [kworker/0:1H]              [kworker/0:1H]
root           267     2 [kworker/2:1H]              [kworker/2:1H]
root           268     2 [kworker/1:1H]              [kworker/1:1H]
root           271     2 [kdmflush]                  [kdmflush]
root           272     2 [bioset]                    [bioset]
root           273     2 [kverityd]                  [kverityd]
root           274     2 [bioset]                    [bioset]
root           275     2 [bioset]                    [bioset]
root           276     2 [bioset]                    [bioset]
root           278     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           283     1 init                        init subcontext u:r:vendor_init:s0 9
root           284     1 init                        init subcontext u:r:vendor_init:s0 10
root           285     1 ueventd                     ueventd
root           302     2 [jbd2/mmcblk0p21]           [jbd2/mmcblk0p21]
root           303     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           307     2 [jbd2/mmcblk0p18]           [jbd2/mmcblk0p18]
root           308     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           312     2 [jbd2/mmcblk0p10]           [jbd2/mmcblk0p10]
root           313     2 [ext4-rsv-conver]           [ext4-rsv-conver]
logd           314     1 logd                        logd
system         315     1 servicemanager              servicemanager
system         316     1 hwservicemanager            hwservicemanager
system         317     1 vndservicemanager           vndservicemanager /dev/vndbinder
root           318     2 [f_mtp]                     [f_mtp]
system         319     1 android.hardware.keymaster@3.0-service android.hardware.keymaster@3.0-service
root           320     1 vold                        vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
root           326     2 [kauditd]                   [kauditd]
root           342     2 [jbd2/mmcblk0p3-]           [jbd2/mmcblk0p3-]
root           343     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           345     1 kisd                        kisd
root           352     2 [kworker/7:1H]              [kworker/7:1H]
root           353     1 netd                        netd
root           354     1 zygote64                    zygote64
root           355     1 zygote                      zygote
system         358     1 android.hidl.allocator@1.0-service android.hidl.allocator@1.0-service
bluetooth      360     1 android.hardware.bluetooth@1.0-service-mediatek android.hardware.bluetooth@1.0-service-mediatek
media          361     1 android.hardware.cas@1.0-service android.hardware.cas@1.0-service
system         362     1 android.hardware.configstore@1.1-service android.hardware.configstore@1.1-service
media          364     1 android.hardware.drm@1.0-service android.hardware.drm@1.0-service
media          365     1 android.hardware.drm@1.1-service.clearkey android.hardware.drm@1.1-service.clearkey
media          366     1 android.hardware.drm@1.1-service.widevine android.hardware.drm@1.1-service.widevine
system         367     1 android.hardware.gatekeeper@1.0-service android.hardware.gatekeeper@1.0-service
system         368     1 android.hardware.graphics.allocator@2.0-service android.hardware.graphics.allocator@2.0-service
system         370     1 android.hardware.graphics.composer@2.1-service android.hardware.graphics.composer@2.1-service
system         371     1 android.hardware.health@2.0-service android.hardware.health@2.0-service
system         372     1 android.hardware.light@2.0-service-mediatek android.hardware.light@2.0-service-mediatek
system         373     1 android.hardware.memtrack@1.0-service android.hardware.memtrack@1.0-service
system         374     1 android.hardware.thermal@1.0-service android.hardware.thermal@1.0-service
root           375   353 iptables-restore            iptables-restore --noflush -w -v
root           376   353 ip6tables-restore           ip6tables-restore --noflush -w -v
system         377     1 android.hardware.usb@1.1-service-mediatek android.hardware.usb@1.1-service-mediatek
wifi           379     1 android.hardware.wifi@1.0-service-mediatek android.hardware.wifi@1.0-service-mediatek
system         380     1 fireos.hardware.amazonhmod@1.0-service fireos.hardware.amazonhmod@1.0-service
system         381     1 fireos.hardware.amazonthermal@1.0-service fireos.hardware.amazonthermal@1.0-service
audioserver    382     1 fireos.hardware.audio@2.0-service fireos.hardware.audio@2.0-service
system         383     1 fireos.hardware.connectivity.networkpower@1.0-service fireos.hardware.connectivity.networkpower@1.0-service
keystore       384     1 fireos.hardware.fireosdha@2.0-service fireos.hardware.fireosdha@2.0-service
system         386     1 fireos.hardware.idme@1.1-service fireos.hardware.idme@1.1-service
media          388     1 vendor.dolby.hardware.dms@1.0-service vendor.dolby.hardware.dms@1.0-service
system         401     1 vendor.mediatek.hardware.keymanage@1.0-service vendor.mediatek.hardware.keymanage@1.0-service
system         407     1 vendor.mediatek.hardware.power@2.0-service vendor.mediatek.hardware.power@2.0-service
root           408     1 watchdogd                   watchdogd 20 10
audioserver    409     1 audioserver                 audioserver
root           411     1 lmkd                        lmkd
system         412     1 surfaceflinger              surfaceflinger
system         413     1 thermalserviced             thermalserviced
system         414     1 fuelgauged                  fuelgauged
system         422     1 wmt_launcher                wmt_launcher -p /vendor/firmware/
root           429     2 [kworker/4:1H]              [kworker/4:1H]
root           434     2 [kworker/6:1H]              [kworker/6:1H]
shell          437     1 adbd                        adbd --root_seclabel=u:r:su:s0
root           439     1 amazonfiled                 amazonfiled
cameraserver   440     1 cameraserver                cameraserver
drm            441     1 drmserver                   drmserver
incidentd      442     1 incidentd                   incidentd
root           443     1 installd                    installd
keystore       445     1 keystore                    keystore /data/misc/keystore
media          446     1 mediadrmserver              mediadrmserver
mediaex        448     1 media.extractor             media.extractor aextractor
media          449     1 media.metrics               media.metrics diametrics
media          450     1 mediaserver                 mediaserver
statsd         451     1 statsd                      statsd
root           452     1 storaged                    storaged
wifi           453     1 wificond                    wificond
mediacodec     458     1 media.codec                 media.codec hw/android.hardware.media.omx@1.0-service
system         463     1 android.hardware.sensors@1.0-service-mediatek android.hardware.sensors@1.0-service-mediatek
cameraserver   465     1 camerahalserver             camerahalserver
system         466     1 fuelgauged_nvram            fuelgauged_nvram
system         467     1 thermal                     thermal
system         471     1 thermalloadalgod            thermalloadalgod
media          473     1 securetime                  securetime
system         474     1 vendor.mediatek.hardware.pq@2.2-service vendor.mediatek.hardware.pq@2.2-service
root           477     1 bcm_main                    bcm_main
root           478     2 [mtk_stp_psm]               [mtk_stp_psm]
root           479     2 [mtk_stp_btm]               [mtk_stp_btm]
system         480     1 gatekeeperd                 gatekeeperd /data/misc/gatekeeper
system         481     1 integrity_logger            integrity_logger
tombstoned     482     1 tombstoned                  tombstoned
root           484     2 [mtk_wmtd]                  [mtk_wmtd]
root           485     2 [mtk_wmtd_worker]           [mtk_wmtd_worker]
system         488     1 charge_logger               charge_logger
system         492     1 rpmb_svc                    rpmb_svc
root           494     1 sh                          sh /vendor/bin/wifi_log_levels.sh
root           506     2 [kworker/5:1H]              [kworker/5:1H]
root           519     2 [kbase_event]               [kbase_event]
root           586     2 [loop0]                     [loop0]
root           587     2 [jbd2/loop0-8]              [jbd2/loop0-8]
root           588     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           597     2 [irq/22-11240000]           [irq/22-11240000]
root           626     2 [disp_queue_P0]             [disp_queue_P0]
system         638   354 system_server               system_server
root           893     2 [tx_thread]                 [tx_thread]
root           894     2 [hif_thread]                [hif_thread]
root           895     2 [rx_thread]                 [rx_thread]
wifi           897     1 wpa_supplicant              wpa_supplicant -g@android:wpa_wlan0 -O /data/vendor/wifi/wpa/sockets
u0_a181        899   355 com.google.android.inputmethod.latin com.google.android.inputmethod.latin
webview_zygote 907   355 webview_zygote              webview_zygote
u0_a36         923   354 com.android.systemui        com.android.systemui
u0_a14         981   354 com.android.providers.downloads com.android.providers.downloads
system        1085   354 com.here.odnp.service:remote com.here.odnp.service:remote
u0_a43        1230   354 com.amazon.imp              com.amazon.imp
u0_a59        1283   354 android.ext.services        android.ext.services
root          1409     2 [kbase_event]               [kbase_event]
u0_a71        1470   354 com.amazon.device.messaging com.amazon.device.messaging
root          1505     2 [kworker/7:2]               [kworker/7:2]
root          1506     2 [kworker/6:2]               [kworker/6:2]
root          1513     1 perfmonitord                perfmonitord
u0_a98        1519   354 com.android.proxyhandler    com.android.proxyhandler
u0_a7         1547   354 com.amazon.client.metrics   com.amazon.client.metrics
u0_a7         1719  1547 logcat                      logcat -v time -b metrics -X
u0_a35        1843   354 amazon.speech.sim           amazon.speech.sim
u0_a108       1877   354 com.dolby.daxservice        com.dolby.daxservice
u0_a135       1890   354 com.amazon.tcomm            com.amazon.tcomm
secure_element 1910  354 com.android.se              com.android.se
u0_a196       1929   354 org.fireosresearch.phase4.redirect org.fireosresearch.phase4.redirect
u0_a75        1948   354 com.android.launcher3       com.android.launcher3
u0_a120       1966   354 com.amazon.firelauncher     com.amazon.firelauncher
u0_a179       2069   354 com.google.android.gms.persistent com.google.android.gms.persistent
u0_a44        2142   355 com.amazon.alexa.multimodal.gemini com.amazon.alexa.multimodal.gemini
root          2143     2 [kworker/5:0]               [kworker/5:0]
u0_a41        2336   354 com.amazon.platform         com.amazon.platform
u0_a133       3140   354 amazon.speech.davs.davcservice amazon.speech.davs.davcservice
root          3213     2 [kbase_event]               [kbase_event]
root          3355     2 [kworker/4:0]               [kworker/4:0]
root          3850     2 [kworker/1:1]               [kworker/1:1]
system        4111   354 com.amazon.device.services  com.amazon.device.services
u0_a126       4545   354 com.amazon.whisperlink.core.android com.amazon.whisperlink.core.android
u0_a136       4986   354 com.android.defcontainer    com.android.defcontainer
u0_a76        5142   355 com.amazon.venezia          com.amazon.venezia
u0_a180       5405   354 com.android.vending:background com.android.vending:background
u0_a9         5418   354 com.amazon.diode            com.amazon.diode
u0_a69        5739   354 com.amazon.wifilocker       com.amazon.wifilocker
u0_a162       5763   355 com.amazon.webview.chromium:webview_service com.amazon.webview.chromium:webview_service
root          6034     2 [kworker/5:1]               [kworker/5:1]
u0_a177       6070   354 com.aurora.store            com.aurora.store
root          6163     2 [kworker/2:2]               [kworker/2:2]
root          6260     2 [kworker/4:2]               [kworker/4:2]
root          6301     2 [kworker/u17:1]             [kworker/u17:1]
root          6306     2 [kworker/3:2]               [kworker/3:2]
root          6402     2 [kworker/0:0]               [kworker/0:0]
u0_a17        6423   354 com.amazon.device.software.ota com.amazon.device.software.ota
root          6457     2 [kworker/u16:7]             [kworker/u16:7]
root          6518     2 [kworker/u17:0]             [kworker/u17:0]
u0_a27        6611   354 com.amazon.sync.service     com.amazon.sync.service
root          6642     2 [kworker/u16:2]             [kworker/u16:2]
u0_a104       6652   354 com.amazon.sync.provider.ipc com.amazon.sync.provider.ipc
u0_a180       6805   354 com.android.vending         com.android.vending
root          6823     2 [kworker/u16:4]             [kworker/u16:4]
root          6824     2 [kworker/u16:5]             [kworker/u16:5]
u0_a179       6861   354 com.google.process.gapps    com.google.process.gapps
u0_a180       6938   354 com.android.vending:quick_launch com.android.vending:quick_launch
root          6981     2 [kbase_event]               [kbase_event]
root          7025     2 [kworker/4:1]               [kworker/4:1]
root          7056     2 [kworker/0:1]               [kworker/0:1]
root          7061     2 [kworker/u16:0]             [kworker/u16:0]
root          7084     2 [kworker/u16:1]             [kworker/u16:1]
root          7085     2 [kworker/u16:3]             [kworker/u16:3]
root          7132   494 sleep                       sleep 120
root          7133     2 [kworker/1:2]               [kworker/1:2]
shell         7258   437 ps                          ps -A -o USER,PID,PPID,NAME,ARGS
u0_a179      18242   354 com.google.android.gms      com.google.android.gms
root         19167     2 [kbase_event]               [kbase_event]
u0_a107      19597   354 com.android.documentsui     com.android.documentsui
root         19695     2 [kbase_event]               [kbase_event]
root         19743     2 [kbase_event]               [kbase_event]
root         23721     2 [kworker/1:0]               [kworker/1:0]
u0_a22       26934   354 com.android.proxyhandler    com.android.proxyhandler
u0_a26       27277   354 com.amazon.kindle.unifiedSearch com.amazon.kindle.unifiedSearch
u0_a162      27493   355 com.amazon.webview.chromium:AWVArcusServiceProcess com.amazon.webview.chromium:AWVArcusServiceProcess
u0_a162      27574   355 com.amazon.webview.chromium:AWVMetricsProcess com.amazon.webview.chromium:AWVMetricsProcess
u0_a130      28858   354 com.amazon.h2settingsfortablet com.amazon.h2settingsfortablet
root         28912     2 [kbase_event]               [kbase_event]
root         29196     2 [kbase_event]               [kbase_event]
root         31996     2 [kworker/3:1]               [kworker/3:1]
u0_a179      32006   354 com.google.process.gservices com.google.process.gservices
