file	caller	callee	line	text
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<clinit>	com.google.common.base.StandardSystemProperty::JAVA_HOME	215559	0e9c70: 6201 aa28                              |0174: sget-object v1, Lcom/google/common/base/StandardSystemProperty;.JAVA_HOME:Lcom/google/common/base/StandardSystemProperty; // field@28aa
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<clinit>	com.google.common.base.StandardSystemProperty::USER_HOME	215544	0e9c32: 6900 bf28                              |0155: sput-object v0, Lcom/google/common/base/StandardSystemProperty;.USER_HOME:Lcom/google/common/base/StandardSystemProperty; // field@28bf
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<clinit>	com.google.common.base.StandardSystemProperty::USER_HOME	215619	0e9d60: 6201 bf28                              |01ec: sget-object v1, Lcom/google/common/base/StandardSystemProperty;.USER_HOME:Lcom/google/common/base/StandardSystemProperty; // field@28bf
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<init>	com.amazon.android.service.amazonprofile.AmazonProfileService::mIsReleaseNoteStartedFromHomePress	78171	05a686: 5c30 3e0d                              |0010: iput-boolean v0, v3, Lcom/amazon/android/service/amazonprofile/AmazonProfileService;.mIsReleaseNoteStartedFromHomePress:Z // field@0d3e
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<init>	com.amazon.policy.keypolicymanager.HomeEventHandler::mAmzPackageManager	141201	09d00a: 5b10 2219                              |000d: iput-object v0, v1, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.mAmzPackageManager:Lamazon/content/pm/AmazonPackageManager; // field@1922
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<init>	com.amazon.policy.keypolicymanager.HomeEventHandler::mContext	141196	09cff6: 5b12 2319                              |0003: iput-object v2, v1, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.mContext:Landroid/content/Context; // field@1923
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<init>	com.amazon.policy.keypolicymanager.HomeEventHandler::mContext	141197	09cffa: 5410 2319                              |0005: iget-object v0, v1, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.mContext:Landroid/content/Context; // field@1923
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<init>	com.android.server.am.AmazonOomAdjPolicyHelper::mHomeAdjProcNames	180581	0c4a0e: 5b10 8f21                              |000c: iput-object v0, v1, Lcom/android/server/am/AmazonOomAdjPolicyHelper;.mHomeAdjProcNames:Ljava/util/Set; // field@218f
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<init>	com.android.server.am.AmazonOomAdjPolicyHelper::mHomeProcName	180578	0c4a00: 5b10 9021                              |0005: iput-object v0, v1, Lcom/android/server/am/AmazonOomAdjPolicyHelper;.mHomeProcName:Ljava/lang/String; // field@2190
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	<init>	com.android.server.am.GameModeActivityManagerServiceProxy::mIsHomeProcessWhitelisted	188301	0cbd58: 5c20 7422                              |0019: iput-boolean v0, v2, Lcom/android/server/am/GameModeActivityManagerServiceProxy;.mIsHomeProcessWhitelisted:Z // field@2274
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	access$2000	amazon.internal.SystemJumpTable::sActivityManagerService_mHomeProcess	3395	002ad2: 6200 4900                              |0000: sget-object v0, Lamazon/internal/SystemJumpTable;.sActivityManagerService_mHomeProcess:Ljava/lang/reflect/Field; // field@0049
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	access$400	com.amazon.android.internal.server.input.keymapping.appadapter.AppAdapterHandler::goHome	25954	02aa60: 7010 2510 0000                         |0000: invoke-direct {v0}, Lcom/amazon/android/internal/server/input/keymapping/appadapter/AppAdapterHandler;.goHome:()V // method@1025
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	access$7200	com.amazon.android.service.amazonprofile.AmazonProfileService::mIsReleaseNoteStartedFromHomePress	78756	0596e6: 5510 3e0d                              |0000: iget-boolean v0, v1, Lcom/amazon/android/service/amazonprofile/AmazonProfileService;.mIsReleaseNoteStartedFromHomePress:Z // field@0d3e
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	access$7202	com.amazon.android.service.amazonprofile.AmazonProfileService::mIsReleaseNoteStartedFromHomePress	78762	0596f0: 5c01 3e0d                              |0000: iput-boolean v1, v0, Lcom/amazon/android/service/amazonprofile/AmazonProfileService;.mIsReleaseNoteStartedFromHomePress:Z // field@0d3e
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	android.content.Context::getPackageManager	136944	098a4a: 6e10 4002 0800                         |0024: invoke-virtual {v8}, Landroid/content/Context;.getPackageManager:()Landroid/content/pm/PackageManager; // method@0240
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	android.content.pm.ApplicationInfo::packageName	136946	098a52: 5404 0801                              |0028: iget-object v4, v0, Landroid/content/pm/ApplicationInfo;.packageName:Ljava/lang/String; // field@0108
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	android.content.pm.ApplicationInfo::seInfo	136928	098a10: 5402 0b01                              |0007: iget-object v2, v0, Landroid/content/pm/ApplicationInfo;.seInfo:Ljava/lang/String; // field@010b
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	android.content.pm.ApplicationInfo::seInfo	136932	098a1e: 5403 0b01                              |000e: iget-object v3, v0, Landroid/content/pm/ApplicationInfo;.seInfo:Ljava/lang/String; // field@010b
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	android.content.pm.PackageManager::checkSignatures	136948	098a5a: 6e30 be02 4205                         |002c: invoke-virtual {v2, v4, v5}, Landroid/content/pm/PackageManager;.checkSignatures:(Ljava/lang/String;Ljava/lang/String;)I // method@02be
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	android.os.SELinux::checkSELinuxAccess	136939	098a3a: 7140 2d0c 3254                         |001c: invoke-static {v2, v3, v4, v5}, Landroid/os/SELinux;.checkSELinuxAccess:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Z // method@0c2d
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	android.os.SELinux::getAppContext	136933	098a22: 7120 2e0c 3200                         |0010: invoke-static {v2, v3}, Landroid/os/SELinux;.getAppContext:(ILjava/lang/String;)Ljava/lang/String; // method@0c2e
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	android.os.SELinux::getContext	136935	098a2a: 7100 2f0c 0000                         |0014: invoke-static {}, Landroid/os/SELinux;.getContext:()Ljava/lang/String; // method@0c2f
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	canSeeHomeTask	com.amazon.launcherhijackpreventer.LauncherHijackPreventerActivityStackCallback::getAppInfo	136924	098a02: 7030 7d29 7608                         |0000: invoke-direct {v6, v7, v8}, Lcom/amazon/launcherhijackpreventer/LauncherHijackPreventerActivityStackCallback;.getAppInfo:(ILandroid/content/Context;)Landroid/content/pm/ApplicationInfo; // method@297d
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	checkIfHomeProc	com.android.server.am.AmazonOomAdjPolicyHelper::getHomeProc	180612	0c48f8: 6e10 b234 0200                         |0004: invoke-virtual {v2}, Lcom/android/server/am/AmazonOomAdjPolicyHelper;.getHomeProc:()Lcom/android/server/am/ProcessRecord; // method@34b2
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	checkKillAppGoingIntoBgLocked	amazon.internal.SystemJumpTable$ActivityManagerService::getMHomeProcess	39832	036804: 6e10 5600 0000                         |0006: invoke-virtual {v0}, Lamazon/internal/SystemJumpTable$ActivityManagerService;.getMHomeProcess:()Lamazon/internal/SystemJumpTable$ProcessRecord; // method@0056
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getCustomHomeReceiver	android.os.Bundle::containsKey	141211	09cfc0: 6e20 f80a 1000                         |0008: invoke-virtual {v0, v1}, Landroid/os/Bundle;.containsKey:(Ljava/lang/String;)Z // method@0af8
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getCustomHomeReceiver	android.os.Bundle::getString	141215	09cfd0: 6e20 010b 1000                         |0010: invoke-virtual {v0, v1}, Landroid/os/Bundle;.getString:(Ljava/lang/String;)Ljava/lang/String; // method@0b01
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getCustomHomeReceiver	com.amazon.policy.keypolicymanager.HomeEventHandler::getMetaDataBundle	141207	09cfb0: 7020 242b 3200                         |0000: invoke-direct {v2, v3}, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.getMetaDataBundle:(Ljava/lang/String;)Landroid/os/Bundle; // method@2b24
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProc	amazon.internal.SystemJumpTable$ActivityManagerService::getMHomeProcess	180627	0c49c2: 6e10 5600 0000                         |0007: invoke-virtual {v0}, Lamazon/internal/SystemJumpTable$ActivityManagerService;.getMHomeProcess:()Lamazon/internal/SystemJumpTable$ProcessRecord; // method@0056
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProc	amazon.internal.SystemJumpTable$ProcessRecord::getRecord	180630	0c49ce: 6e10 bb00 0000                         |000d: invoke-virtual {v0}, Lamazon/internal/SystemJumpTable$ProcessRecord;.getRecord:()Ljava/lang/Object; // method@00bb
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProc	android.util.Slog::w	180638	0c49e6: 7120 210d 2000                         |0019: invoke-static {v0, v2}, Landroid/util/Slog;.w:(Ljava/lang/String;Ljava/lang/String;)I // method@0d21
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProc	com.android.server.am.AmazonOomAdjPolicyHelper::mActivityManagerServiceJumpTable	180623	0c49b4: 5430 8d21                              |0000: iget-object v0, v3, Lcom/android/server/am/AmazonOomAdjPolicyHelper;.mActivityManagerServiceJumpTable:Lamazon/internal/SystemJumpTable$ActivityManagerService; // field@218d
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProc	com.android.server.am.AmazonOomAdjPolicyHelper::mActivityManagerServiceJumpTable	180626	0c49be: 5430 8d21                              |0005: iget-object v0, v3, Lcom/android/server/am/AmazonOomAdjPolicyHelper;.mActivityManagerServiceJumpTable:Lamazon/internal/SystemJumpTable$ActivityManagerService; // field@218d
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProcessPid	amazon.internal.SystemJumpTable$ActivityManagerService::getMHomeProcess	188316	0cbcfa: 6e10 5600 0000                         |0002: invoke-virtual {v0}, Lamazon/internal/SystemJumpTable$ActivityManagerService;.getMHomeProcess:()Lamazon/internal/SystemJumpTable$ProcessRecord; // method@0056
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProcessPid	amazon.internal.SystemJumpTable$ProcessRecord::getPid	188323	0cbd14: 6e10 b800 0000                         |000f: invoke-virtual {v0}, Lamazon/internal/SystemJumpTable$ProcessRecord;.getPid:()I // method@00b8
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProcessPid	amazon.internal.SystemJumpTable$ProcessRecord::getRecord	188319	0cbd06: 6e10 bb00 0000                         |0008: invoke-virtual {v0}, Lamazon/internal/SystemJumpTable$ProcessRecord;.getRecord:()Ljava/lang/Object; // method@00bb
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getHomeProcessPid	com.android.server.am.GameModeActivityManagerServiceProxy::mActivityManagerServiceJumpTable	188315	0cbcf6: 5420 7322                              |0000: iget-object v0, v2, Lcom/android/server/am/GameModeActivityManagerServiceProxy;.mActivityManagerServiceJumpTable:Lamazon/internal/SystemJumpTable$ActivityManagerService; // field@2273
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getMHomeProcess	amazon.internal.SystemJumpTable$ActivityManagerService::mActivityManager	519	000690: 5431 1700                              |0004: iget-object v1, v3, Lamazon/internal/SystemJumpTable$ActivityManagerService;.mActivityManager:Lcom/android/server/am/ActivityManagerService; // field@0017
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getMHomeProcess	amazon.internal.SystemJumpTable$ProcessRecord::<init>	524	0006a4: 7020 b500 0100                         |000e: invoke-direct {v1, v0}, Lamazon/internal/SystemJumpTable$ProcessRecord;.<init>:(Ljava/lang/Object;)V // method@00b5
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getMHomeProcess	amazon.internal.SystemJumpTable::access$000	528	0006b0: 7100 e500 0000                         |0014: invoke-static {}, Lamazon/internal/SystemJumpTable;.access$000:()Ljava/lang/String; // method@00e5
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getMHomeProcess	amazon.internal.SystemJumpTable::access$2000	517	000688: 7100 fe00 0000                         |0000: invoke-static {}, Lamazon/internal/SystemJumpTable;.access$2000:()Ljava/lang/reflect/Field; // method@00fe
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getMHomeProcess	android.util.Slog::e	531	0006bc: 7130 1d0d 2100                         |001a: invoke-static {v1, v2, v0}, Landroid/util/Slog;.e:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I // method@0d1d
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getMHomeProcess	java.lang.reflect.Field::get	520	000694: 6e20 b07a 1000                         |0006: invoke-virtual {v0, v1}, Ljava/lang/reflect/Field;.get:(Ljava/lang/Object;)Ljava/lang/Object; // method@7ab0
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getMetaDataBundle	com.amazon.policy.keypolicymanager.HomeEventHandler::mAmzPackageManager	141226	09cd80: 5452 2219                              |0002: iget-object v2, v5, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.mAmzPackageManager:Lamazon/content/pm/AmazonPackageManager; // field@1922
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	getMetaDataBundle	com.amazon.policy.keypolicymanager.HomeEventHandler::mAmzPackageManager	141228	09cd88: 5452 2219                              |0006: iget-object v2, v5, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.mAmzPackageManager:Lamazon/content/pm/AmazonPackageManager; // field@1922
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	goHome	ambda$AppAdapterHandler$10DkcR3m2f5HrPsc92ZJ0q5JcQU::<init>	26043	02aae4: 7020 0e10 2000                         |0002: invoke-direct {v0, v2}, Lcom/amazon/android/internal/server/input/keymapping/appadapter/-$$Lambda$AppAdapterHandler$10DkcR3m2f5HrPsc92ZJ0q5JcQU;.<init>:(Lcom/amazon/android/internal/server/input/keymapping/appadapter/AppAdapterHandler;)V // method@100e
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	goHome	android.os.Handler::post	26045	02aaee: 6e20 310b 0100                         |0007: invoke-virtual {v1, v0}, Landroid/os/Handler;.post:(Ljava/lang/Runnable;)Z // method@0b31
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	goHome	com.amazon.android.internal.server.input.keymapping.appadapter.AppAdapterHandler::mHandler	26044	02aaea: 5421 a405                              |0005: iget-object v1, v2, Lcom/amazon/android/internal/server/input/keymapping/appadapter/AppAdapterHandler;.mHandler:Landroid/os/Handler; // field@05a4
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	amazon.content.pm.AmazonPackageManager::checkPermission	141303	09ce7e: 6e30 3100 4300                         |0020: invoke-virtual {v3, v4, v0}, Lamazon/content/pm/AmazonPackageManager;.checkPermission:(Ljava/lang/String;Ljava/lang/String;)I // method@0031
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	android.content.ComponentName::<init>	141318	09ceb8: 7030 1f02 0302                         |003d: invoke-direct {v3, v0, v2}, Landroid/content/ComponentName;.<init>:(Ljava/lang/String;Ljava/lang/String;)V // method@021f
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	android.content.ComponentName::getPackageName	141288	09ce44: 6e10 2302 0800                         |0003: invoke-virtual {v8}, Landroid/content/ComponentName;.getPackageName:()Ljava/lang/String; // method@0223
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	android.content.Context::sendBroadcastAsUser	141326	09cede: 6e40 5102 1354                         |0050: invoke-virtual {v3, v1, v4, v5}, Landroid/content/Context;.sendBroadcastAsUser:(Landroid/content/Intent;Landroid/os/UserHandle;Ljava/lang/String;)V // method@0251
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	android.content.Intent::<init>	141316	09ceae: 7020 6302 3100                         |0038: invoke-direct {v1, v3}, Landroid/content/Intent;.<init>:(Ljava/lang/String;)V // method@0263
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	android.content.Intent::setComponent	141319	09cebe: 6e20 8302 3100                         |0040: invoke-virtual {v1, v3}, Landroid/content/Intent;.setComponent:(Landroid/content/ComponentName;)Landroid/content/Intent; // method@0283
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	android.os.UserHandle::CURRENT	141324	09ced6: 6204 c703                              |004c: sget-object v4, Landroid/os/UserHandle;.CURRENT:Landroid/os/UserHandle; // field@03c7
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	android.util.Log::e	141294	09ce5a: 7120 050d 3200                         |000e: invoke-static {v2, v3}, Landroid/util/Log;.e:(Ljava/lang/String;Ljava/lang/String;)I // method@0d05
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	android.util.Log::i	141322	09cecc: 7120 080d 4300                         |0047: invoke-static {v3, v4}, Landroid/util/Log;.i:(Ljava/lang/String;Ljava/lang/String;)I // method@0d08
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	com.amazon.policy.keypolicymanager.HomeEventHandler::getCustomHomeReceiver	141296	09ce62: 7020 232b 0600                         |0012: invoke-direct {v6, v0}, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.getCustomHomeReceiver:(Ljava/lang/String;)Ljava/lang/String; // method@2b23
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	com.amazon.policy.keypolicymanager.HomeEventHandler::isEventFromGameController	141307	09ce8c: 7020 272b 7600                         |0027: invoke-direct {v6, v7}, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.isEventFromGameController:(Landroid/view/KeyEvent;)Z // method@2b27
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	com.amazon.policy.keypolicymanager.HomeEventHandler::mAmzPackageManager	141299	09ce6e: 5463 2219                              |0018: iget-object v3, v6, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.mAmzPackageManager:Lamazon/content/pm/AmazonPackageManager; // field@1922
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	com.amazon.policy.keypolicymanager.HomeEventHandler::mAmzPackageManager	141301	09ce76: 5463 2219                              |001c: iget-object v3, v6, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.mAmzPackageManager:Lamazon/content/pm/AmazonPackageManager; // field@1922
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	com.amazon.policy.keypolicymanager.HomeEventHandler::mContext	141323	09ced2: 5463 2319                              |004a: iget-object v3, v6, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.mContext:Landroid/content/Context; // field@1923
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleCustomHome	com.amazon.policy.keypolicymanager.HomeEventHandler::shouldInterceptForGameControllersOnly	141310	09ce98: 7020 282b 0600                         |002d: invoke-direct {v6, v0}, Lcom/amazon/policy/keypolicymanager/HomeEventHandler;.shouldInterceptForGameControllersOnly:(Ljava/lang/String;)Z // method@2b28
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	android.content.Context::startServiceAsUser	141113	09cbb6: 6e30 5d02 0102                         |001c: invoke-virtual {v1, v0, v2}, Landroid/content/Context;.startServiceAsUser:(Landroid/content/Intent;Landroid/os/UserHandle;)Landroid/content/ComponentName; // method@025d
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	android.content.Intent::<init>	141102	09cb82: 7010 6102 0000                         |0002: invoke-direct {v0}, Landroid/content/Intent;.<init>:()V // method@0261
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	android.content.Intent::putExtra	141110	09cba8: 6e30 7a02 1002                         |0015: invoke-virtual {v0, v1, v2}, Landroid/content/Intent;.putExtra:(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent; // method@027a
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	android.content.Intent::setAction	141107	09cb9a: 6e20 8102 1000                         |000e: invoke-virtual {v0, v1}, Landroid/content/Intent;.setAction:(Ljava/lang/String;)Landroid/content/Intent; // method@0281
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	android.content.Intent::setClassName	141105	09cb90: 6e30 8202 1002                         |0009: invoke-virtual {v0, v1, v2}, Landroid/content/Intent;.setClassName:(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent; // method@0282
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	android.os.UserHandle::OWNER	141112	09cbb2: 6202 c803                              |001a: sget-object v2, Landroid/os/UserHandle;.OWNER:Landroid/os/UserHandle; // field@03c8
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	android.util.Log::e	314230	09d940: 7130 060d 3201                         |0028: invoke-static {v2, v3, v1}, Landroid/util/Log;.e:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I // method@0d06
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	com.amazon.android.metrics.MetricEvent::addCounter	314223	09d924: 7240 ef10 1032                         |001a: invoke-interface {v0, v1, v2, v3}, Lcom/amazon/android/metrics/MetricEvent;.addCounter:(Ljava/lang/String;D)V // method@10ef
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	com.amazon.android.metrics.MetricsFactory::createMetricEvent	314219	09d914: 7230 f710 1002                         |0012: invoke-interface {v0, v1, v2}, Lcom/amazon/android/metrics/MetricsFactory;.createMetricEvent:(Ljava/lang/String;Ljava/lang/String;)Lcom/amazon/android/metrics/MetricEvent; // method@10f7
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	com.amazon.android.metrics.MetricsFactory::record	314225	09d92e: 7220 f810 0100                         |001f: invoke-interface {v1, v0}, Lcom/amazon/android/metrics/MetricsFactory;.record:(Lcom/amazon/android/metrics/MetricEvent;)V // method@10f8
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	com.amazon.policy.keypolicymanager.AlexaOnTabletHandler::LOG_TAG	141109	09cba4: 6202 1219                              |0013: sget-object v2, Lcom/amazon/policy/keypolicymanager/AlexaOnTabletHandler;.LOG_TAG:Ljava/lang/String; // field@1912
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	com.amazon.policy.keypolicymanager.AlexaOnTabletHandler::handleLongPressOnHome	314232	09d94a: 6e10 1b2b 0100                         |002d: invoke-virtual {v1}, Lcom/amazon/policy/keypolicymanager/AlexaOnTabletHandler;.handleLongPressOnHome:()I // method@2b1b
decompiled/baksmali/vdexExtractor/fosservices/disassembly.log	handleLongPressOnHome	com.amazon.policy.keypolicymanager.AlexaOnTabletHandler::mContext	141111	09cbae: 5431 1719                              |0018: iget-object v1, v3, Lcom/amazon/policy/keypolicymanager/AlexaOnTabletHandler;.mContext:Landroid/content/Context; // field@1917
