USER           PID  PPID NAME                        ARGS                       
root           153     2 [display_check_a]           [display_check_a]
root           154     2 [disp_delay_trig]           [disp_delay_trig]
root           155     2 [disp_od_trigger]           [disp_od_trigger]
root           156     2 [present_fence_w]           [present_fence_w]
root           157     2 [disp_switch_mod]           [disp_switch_mod]
root           158     2 [dfrc_make_polic]           [dfrc_make_polic]
root           159     2 [ged_notify_sw_v]           [ged_notify_sw_v]
root           160     2 [ged_kpi]                   [ged_kpi]
root           161     2 [gpu_bucks]                 [gpu_bucks]
root           163     2 [kbase_job_fault]           [kbase_job_fault]
root           164     2 [mali_aeewp]                [mali_aeewp]
root           165     2 [kworker/u17:1]             [kworker/u17:1]
root           166     2 [WMFE-CMDQ-WQ]              [WMFE-CMDQ-WQ]
root           167     2 [RSC-CMDQ-WQ]               [RSC-CMDQ-WQ]
root           168     2 [vpu0]                      [vpu0]
root           169     2 [vpu1]                      [vpu1]
root           170     2 [vpu_wq]                    [vpu_wq]
root           171     2 [btif_rxd]                  [btif_rxd]
root           172     2 [touch_boost]               [touch_boost]
root           173     2 [cpu_loading_wor]           [cpu_loading_wor]
root           174     2 [lt_wq]                     [lt_wq]
root           175     2 [bcct_chrlmt_wor]           [bcct_chrlmt_wor]
root           176     2 [krtatm]                    [krtatm]
root           177     2 [hang_detect]               [hang_detect]
root           178     2 [hang_detect1]              [hang_detect1]
root           179     2 [cpu_freq_wq]               [cpu_freq_wq]
root           180     2 [cpu_core_wq]               [cpu_core_wq]
root           181     2 [dram_vcore_wq]             [dram_vcore_wq]
root           182     2 [sys_timer_wq]              [sys_timer_wq]
root           183     2 [mtk_io_boost]              [mtk_io_boost]
root           184     2 [spi32766]                  [spi32766]
root           185     2 [spi32765]                  [spi32765]
root           186     2 [spi32764]                  [spi32764]
root           187     2 [spi32763]                  [spi32763]
root           188     2 [spi32762]                  [spi32762]
root           189     2 [spi32761]                  [spi32761]
root           190     2 [uether]                    [uether]
root           191     2 [uether_rx1]                [uether_rx1]
root           192     2 [workqueue]                 [workqueue]
root           193     2 [irq/24-hall_sen]           [irq/24-hall_sen]
root           194     2 [irq/29-mt6370_p]           [irq/29-mt6370_p]
root           195     2 [tcpc_timer_type]           [tcpc_timer_type]
root           196     2 [type_c_port0]              [type_c_port0]
root           197     2 [gauge_coulomb_t]           [gauge_coulomb_t]
root           198     2 [battery_thread]            [battery_thread]
root           199     2 [power_misc_thre]           [power_misc_thre]
root           200     2 [gauge_timer_thr]           [gauge_timer_thr]
root           201     2 [dm_bufio_cache]            [dm_bufio_cache]
root           202     2 [binder]                    [binder]
root           204     2 [kworker/4:2]               [kworker/4:2]
root           208     2 [ipv6_addrconf]             [ipv6_addrconf]
root           218     2 [deferwq]                   [deferwq]
root           219     2 [ipi_cpu_dvfs_rt]           [ipi_cpu_dvfs_rt]
root           220     2 [EEM_CTRL_2L]               [EEM_CTRL_2L]
root           221     2 [EEM_CTRL_L]                [EEM_CTRL_L]
root           222     2 [EEM_CTRL_CCI]              [EEM_CTRL_CCI]
root           223     2 [EEM_CTRL_GPU]              [EEM_CTRL_GPU]
root           224     2 [Init_1_Stress]             [Init_1_Stress]
root           225     2 [hps_main]                  [hps_main]
root           226     2 [qos_recv]                  [qos_recv]
root           227     2 [exe_cq]                    [exe_cq]
root           228     2 [bioset]                    [bioset]
root           230     2 [mmcqd/0]                   [mmcqd/0]
root           231     2 [bioset]                    [bioset]
root           232     2 [mmcqd/0boot0]              [mmcqd/0boot0]
root           233     2 [bioset]                    [bioset]
root           234     2 [mmcqd/0boot1]              [mmcqd/0boot1]
root           235     2 [bioset]                    [bioset]
root           236     2 [mmcqd/0rpmb]               [mmcqd/0rpmb]
root           237     2 [ksched_hint]               [ksched_hint]
root           238     2 [accel_polling]             [accel_polling]
root           240     2 [entropy_thread]            [entropy_thread]
root           241     2 [mt_touch_boost_]           [mt_touch_boost_]
root           242     2 [dynamic_boost]             [dynamic_boost]
root           243     2 [mtk-tpd]                   [mtk-tpd]
root           244     2 [fts_wq]                    [fts_wq]
root           245     2 [mtk-tpd]                   [mtk-tpd]
root           246     2 [touch_resume]              [touch_resume]
root           247     2 [charger_thread]            [charger_thread]
root           248     2 [rise_rate_vs5]             [rise_rate_vs5]
root           249     2 [rise_rate_vs6]             [rise_rate_vs6]
root           250     2 [rise_rate_vs7]             [rise_rate_vs7]
root           251     2 [rise_rate_vs8]             [rise_rate_vs8]
root           252     2 [bioset]                    [bioset]
root           254     2 [kdmflush]                  [kdmflush]
root           255     2 [kworker/0:1H]              [kworker/0:1H]
root           256     2 [bioset]                    [bioset]
root           257     2 [kverityd]                  [kverityd]
root           258     2 [bioset]                    [bioset]
root           259     2 [bioset]                    [bioset]
root           260     2 [bioset]                    [bioset]
root           261     2 [kworker/6:1]               [kworker/6:1]
root           262     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           264     2 [kworker/1:1H]              [kworker/1:1H]
root           267     2 [kdmflush]                  [kdmflush]
root           268     2 [bioset]                    [bioset]
root           269     2 [kverityd]                  [kverityd]
root           270     2 [bioset]                    [bioset]
root           271     2 [bioset]                    [bioset]
root           272     2 [bioset]                    [bioset]
root           273     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           275     2 [kworker/u16:7]             [kworker/u16:7]
root           276     2 [kworker/2:1H]              [kworker/2:1H]
root           278     1 init                        init subcontext u:r:vendor_init:s0 9
root           279     1 init                        init subcontext u:r:vendor_init:s0 10
root           280     2 [kworker/2:1]               [kworker/2:1]
root           281     2 [kworker/3:1]               [kworker/3:1]
root           282     2 [kworker/3:1H]              [kworker/3:1H]
root           283     1 ueventd                     ueventd
root           299     2 [jbd2/mmcblk0p21]           [jbd2/mmcblk0p21]
root           300     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           304     2 [jbd2/mmcblk0p18]           [jbd2/mmcblk0p18]
root           305     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           309     2 [jbd2/mmcblk0p10]           [jbd2/mmcblk0p10]
root           310     2 [ext4-rsv-conver]           [ext4-rsv-conver]
logd           311     1 logd                        logd
system         312     1 servicemanager              servicemanager
system         313     1 hwservicemanager            hwservicemanager
system         314     1 vndservicemanager           vndservicemanager /dev/vndbinder
root           315     2 [f_mtp]                     [f_mtp]
system         316     1 android.hardware.keymaster@3.0-service android.hardware.keymaster@3.0-service
root           317     1 vold                        vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
root           323     2 [kauditd]                   [kauditd]
root           339     2 [jbd2/mmcblk0p3-]           [jbd2/mmcblk0p3-]
root           340     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           342     1 kisd                        kisd
root           349     1 netd                        netd
root           350     1 zygote64                    zygote64
root           351     1 zygote                      zygote
system         354     1 android.hidl.allocator@1.0-service android.hidl.allocator@1.0-service
bluetooth      355     1 android.hardware.bluetooth@1.0-service-mediatek android.hardware.bluetooth@1.0-service-mediatek
media          356     1 android.hardware.cas@1.0-service android.hardware.cas@1.0-service
system         358     1 android.hardware.configstore@1.1-service android.hardware.configstore@1.1-service
media          359     1 android.hardware.drm@1.0-service android.hardware.drm@1.0-service
media          361     1 android.hardware.drm@1.1-service.clearkey android.hardware.drm@1.1-service.clearkey
media          362     1 android.hardware.drm@1.1-service.widevine android.hardware.drm@1.1-service.widevine
system         363     1 android.hardware.gatekeeper@1.0-service android.hardware.gatekeeper@1.0-service
system         364     1 android.hardware.graphics.allocator@2.0-service android.hardware.graphics.allocator@2.0-service
system         366     1 android.hardware.graphics.composer@2.1-service android.hardware.graphics.composer@2.1-service
system         367     1 android.hardware.health@2.0-service android.hardware.health@2.0-service
system         368     1 android.hardware.light@2.0-service-mediatek android.hardware.light@2.0-service-mediatek
system         369     1 android.hardware.memtrack@1.0-service android.hardware.memtrack@1.0-service
system         370     1 android.hardware.thermal@1.0-service android.hardware.thermal@1.0-service
system         371     1 android.hardware.usb@1.1-service-mediatek android.hardware.usb@1.1-service-mediatek
wifi           372     1 android.hardware.wifi@1.0-service-mediatek android.hardware.wifi@1.0-service-mediatek
system         373     1 fireos.hardware.amazonhmod@1.0-service fireos.hardware.amazonhmod@1.0-service
system         374     1 fireos.hardware.amazonthermal@1.0-service fireos.hardware.amazonthermal@1.0-service
audioserver    375     1 fireos.hardware.audio@2.0-service fireos.hardware.audio@2.0-service
system         376     1 fireos.hardware.connectivity.networkpower@1.0-service fireos.hardware.connectivity.networkpower@1.0-service
keystore       377     1 fireos.hardware.fireosdha@2.0-service fireos.hardware.fireosdha@2.0-service
root           378     2 [kworker/5:2]               [kworker/5:2]
system         379     1 fireos.hardware.idme@1.1-service fireos.hardware.idme@1.1-service
root           380   349 iptables-restore            iptables-restore --noflush -w -v
media          381     1 vendor.dolby.hardware.dms@1.0-service vendor.dolby.hardware.dms@1.0-service
root           382   349 ip6tables-restore           ip6tables-restore --noflush -w -v
system         384     1 vendor.mediatek.hardware.keymanage@1.0-service vendor.mediatek.hardware.keymanage@1.0-service
system         385     1 vendor.mediatek.hardware.power@2.0-service vendor.mediatek.hardware.power@2.0-service
root           386     1 watchdogd                   watchdogd 20 10
audioserver    387     1 audioserver                 audioserver
root           389     1 lmkd                        lmkd
system         390     1 surfaceflinger              surfaceflinger
system         391     1 thermalserviced             thermalserviced
system         392     1 fuelgauged                  fuelgauged
system         424     1 wmt_launcher                wmt_launcher -p /vendor/firmware/
shell          429     1 adbd                        adbd --root_seclabel=u:r:su:s0
root           431     1 amazonfiled                 amazonfiled
cameraserver   432     1 cameraserver                cameraserver
drm            433     1 drmserver                   drmserver
incidentd      434     1 incidentd                   incidentd
root           435     1 installd                    installd
keystore       436     1 keystore                    keystore /data/misc/keystore
media          437     1 mediadrmserver              mediadrmserver
mediaex        438     1 media.extractor             media.extractor aextractor
media          439     1 media.metrics               media.metrics diametrics
media          440     1 mediaserver                 mediaserver
statsd         441     1 statsd                      statsd
root           442     1 storaged                    storaged
wifi           443     1 wificond                    wificond
root           444     2 [kworker/6:1H]              [kworker/6:1H]
root           447     2 [mtk_stp_psm]               [mtk_stp_psm]
root           448     2 [mtk_stp_btm]               [mtk_stp_btm]
mediacodec     449     1 media.codec                 media.codec hw/android.hardware.media.omx@1.0-service
system         451     1 android.hardware.sensors@1.0-service-mediatek android.hardware.sensors@1.0-service-mediatek
root           452     2 [mtk_wmtd]                  [mtk_wmtd]
root           453     2 [mtk_wmtd_worker]           [mtk_wmtd_worker]
cameraserver   458     1 camerahalserver             camerahalserver
system         459     1 fuelgauged_nvram            fuelgauged_nvram
system         460     1 thermal                     thermal
system         462     1 thermalloadalgod            thermalloadalgod
media          466     1 securetime                  securetime
system         468     1 vendor.mediatek.hardware.pq@2.2-service vendor.mediatek.hardware.pq@2.2-service
root           469     1 bcm_main                    bcm_main
system         472     1 gatekeeperd                 gatekeeperd /data/misc/gatekeeper
system         473     1 integrity_logger            integrity_logger
tombstoned     474     1 tombstoned                  tombstoned
system         476     1 charge_logger               charge_logger
root           478     2 [kworker/4:1H]              [kworker/4:1H]
system         479     1 rpmb_svc                    rpmb_svc
root           480     1 sh                          sh /vendor/bin/wifi_log_levels.sh
root           495     2 [kworker/7:1H]              [kworker/7:1H]
root           507     2 [kworker/5:1H]              [kworker/5:1H]
root           509     2 [irq/22-11240000]           [irq/22-11240000]
root           522     2 [kworker/3:2]               [kworker/3:2]
root           535     2 [kbase_event]               [kbase_event]
root           548     2 [loop0]                     [loop0]
root           552     2 [jbd2/loop0-8]              [jbd2/loop0-8]
root           553     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           633     2 [disp_queue_P0]             [disp_queue_P0]
root           695     2 [kworker/u17:2]             [kworker/u17:2]
system         807   350 system_server               system_server
root           973     2 [kworker/u16:16]            [kworker/u16:16]
root           974     2 [kworker/u16:17]            [kworker/u16:17]
root           977     2 [kworker/u16:20]            [kworker/u16:20]
root          1019     2 [kworker/2:2]               [kworker/2:2]
root          1083     2 [tx_thread]                 [tx_thread]
root          1087     2 [hif_thread]                [hif_thread]
root          1088     2 [rx_thread]                 [rx_thread]
wifi          1093     1 wpa_supplicant              wpa_supplicant -g@android:wpa_wlan0 -O /data/vendor/wifi/wpa/sockets
u0_a181       1094   351 com.google.android.inputmethod.latin com.google.android.inputmethod.latin
u0_a36        1109   350 com.android.systemui        com.android.systemui
webview_zygote 1118  351 webview_zygote              webview_zygote
u0_a74        1159   350 com.amazon.kindle.kso       com.amazon.kindle.kso
system        1174   350 com.here.odnp.service:remote com.here.odnp.service:remote
u0_a43        1276   350 com.amazon.imp              com.amazon.imp
u0_a59        1310   350 android.ext.services        android.ext.services
root          1433     2 [kbase_event]               [kbase_event]
root          1460     2 [kbase_event]               [kbase_event]
u0_a71        1486   350 com.amazon.device.messaging com.amazon.device.messaging
root          1524     1 perfmonitord                perfmonitord
u0_a98        1530   350 com.android.proxyhandler    com.android.proxyhandler
u0_a7         1555   350 com.amazon.client.metrics   com.amazon.client.metrics
u0_a7         1727  1555 logcat                      logcat -v time -b metrics -X
u0_a179       1782   350 com.google.android.gms.persistent com.google.android.gms.persistent
u0_a35        1822   350 amazon.speech.sim           amazon.speech.sim
u0_a108       1862   350 com.dolby.daxservice        com.dolby.daxservice
u0_a135       1881   350 com.amazon.tcomm            com.amazon.tcomm
secure_element 1889  350 com.android.se              com.android.se
u0_a75        1909   350 com.android.launcher3       com.android.launcher3
u0_a120       1919   350 com.amazon.firelauncher     com.amazon.firelauncher
u0_a179       2016   350 com.google.android.gms      com.google.android.gms
u0_a179       2057   350 com.google.process.gservices com.google.process.gservices
root          2095     2 [kbase_event]               [kbase_event]
u0_a51        2260   350 com.android.providers.calendar com.android.providers.calendar
u0_a41        2295   350 com.amazon.platform         com.amazon.platform
u0_a26        2503   350 com.amazon.kindle.unifiedSearch com.amazon.kindle.unifiedSearch
u0_a76        2523   351 com.amazon.venezia          com.amazon.venezia
u0_a14        2831   350 com.android.providers.downloads com.android.providers.downloads
root          2933     2 [kworker/6:2]               [kworker/6:2]
root          2951     2 [kbase_event]               [kbase_event]
u0_a132       3305   351 com.amazon.adep             com.amazon.adep
system        3536   350 com.amazon.device.services  com.amazon.device.services
u0_a9         3581   350 com.amazon.diode            com.amazon.diode
u0_a33        3689   350 android.process.acore       android.process.acore
u0_a62        3741   350 com.amazon.kindle.starsight com.amazon.kindle.starsight
u0_a126       3917   350 com.amazon.whisperlink.core.android com.amazon.whisperlink.core.android
u0_a180       4079   350 com.android.vending         com.android.vending
u0_a179       4134   350 com.google.process.gapps    com.google.process.gapps
u0_a177       4161   350 com.aurora.store            com.aurora.store
u0_a180       4205   350 com.android.vending:background com.android.vending:background
u0_a179       4221   350 com.google.android.gms.unstable com.google.android.gms.unstable
u0_a182       4296   350 com.google.android.youtube  com.google.android.youtube
root          4362     2 [kbase_event]               [kbase_event]
u0_a178       4439   350 com.microsoft.launcher      com.microsoft.launcher
u0_a69        4648   350 com.amazon.wifilocker       com.amazon.wifilocker
root          4694     2 [kworker/7:2]               [kworker/7:2]
u0_a61        4730   350 com.amazon.tv.ottssocompanionapp com.amazon.tv.ottssocompanionapp
u0_a17        4766   350 com.amazon.device.software.ota com.amazon.device.software.ota
u0_a107       4820   350 com.android.documentsui     com.android.documentsui
u0_a99        4839   350 com.android.externalstorage com.android.externalstorage
u0_a85        4867   350 com.android.mtp             com.android.mtp
shell         4894   350 com.android.shell           com.android.shell
u0_a62        4927   350 com.amazon.whisperjoin.provisionableSDK.ProvisioningService com.amazon.whisperjoin.provisionableSDK.ProvisioningService
u0_a180       4996   350 com.android.vending:quick_launch com.android.vending:quick_launch
system        5106   350 com.android.keychain        com.android.keychain
u0_a55        5234   351 com.amazon.comms.kids       com.amazon.comms.kids
u0_a70        5386   350 com.amazon.appverification  com.amazon.appverification
root          5748     2 [kworker/1:2]               [kworker/1:2]
u0_a111       5794   350 com.amazon.securitysyncclient com.amazon.securitysyncclient
root          5847     2 [kworker/4:0]               [kworker/4:0]
root          5864     2 [kworker/0:2]               [kworker/0:2]
u0_a58        5867   350 com.amazon.parentalcontrols com.amazon.parentalcontrols
root          5958     2 [kworker/0:1]               [kworker/0:1]
root          5969     2 [kworker/u16:0]             [kworker/u16:0]
root          5970     2 [kworker/u16:1]             [kworker/u16:1]
root          5971     2 [kworker/u16:2]             [kworker/u16:2]
root          5972     2 [kworker/u16:3]             [kworker/u16:3]
u0_a115       5984   350 com.amazon.kindle.rdmdeviceadmin com.amazon.kindle.rdmdeviceadmin
root          6057   480 sleep                       sleep 120
u0_a136       6202   350 com.android.defcontainer    com.android.defcontainer
system        6551   350 com.android.settings        com.android.settings
root          6578     2 [kbase_event]               [kbase_event]
shell         6698   429 ps                          ps -A -o USER,PID,PPID,NAME,ARGS
