USER           PID  PPID NAME                        ARGS                       
root           154     2 [disp_delay_trig]           [disp_delay_trig]
root           155     2 [disp_od_trigger]           [disp_od_trigger]
root           156     2 [present_fence_w]           [present_fence_w]
root           157     2 [disp_switch_mod]           [disp_switch_mod]
root           158     2 [dfrc_make_polic]           [dfrc_make_polic]
root           159     2 [ged_notify_sw_v]           [ged_notify_sw_v]
root           160     2 [ged_kpi]                   [ged_kpi]
root           161     2 [gpu_bucks]                 [gpu_bucks]
root           163     2 [kbase_job_fault]           [kbase_job_fault]
root           164     2 [mali_aeewp]                [mali_aeewp]
root           166     2 [WMFE-CMDQ-WQ]              [WMFE-CMDQ-WQ]
root           167     2 [RSC-CMDQ-WQ]               [RSC-CMDQ-WQ]
root           168     2 [vpu0]                      [vpu0]
root           169     2 [vpu1]                      [vpu1]
root           170     2 [vpu_wq]                    [vpu_wq]
root           171     2 [btif_rxd]                  [btif_rxd]
root           172     2 [touch_boost]               [touch_boost]
root           173     2 [cpu_loading_wor]           [cpu_loading_wor]
root           174     2 [lt_wq]                     [lt_wq]
root           175     2 [bcct_chrlmt_wor]           [bcct_chrlmt_wor]
root           176     2 [krtatm]                    [krtatm]
root           177     2 [hang_detect]               [hang_detect]
root           178     2 [hang_detect1]              [hang_detect1]
root           179     2 [cpu_freq_wq]               [cpu_freq_wq]
root           180     2 [cpu_core_wq]               [cpu_core_wq]
root           181     2 [dram_vcore_wq]             [dram_vcore_wq]
root           182     2 [sys_timer_wq]              [sys_timer_wq]
root           183     2 [mtk_io_boost]              [mtk_io_boost]
root           184     2 [spi32766]                  [spi32766]
root           185     2 [spi32765]                  [spi32765]
root           186     2 [spi32764]                  [spi32764]
root           187     2 [spi32763]                  [spi32763]
root           188     2 [spi32762]                  [spi32762]
root           189     2 [spi32761]                  [spi32761]
root           190     2 [uether]                    [uether]
root           191     2 [uether_rx1]                [uether_rx1]
root           192     2 [workqueue]                 [workqueue]
root           193     2 [irq/24-hall_sen]           [irq/24-hall_sen]
root           194     2 [irq/29-mt6370_p]           [irq/29-mt6370_p]
root           195     2 [tcpc_timer_type]           [tcpc_timer_type]
root           196     2 [type_c_port0]              [type_c_port0]
root           197     2 [gauge_coulomb_t]           [gauge_coulomb_t]
root           198     2 [battery_thread]            [battery_thread]
root           199     2 [power_misc_thre]           [power_misc_thre]
root           200     2 [gauge_timer_thr]           [gauge_timer_thr]
root           201     2 [dm_bufio_cache]            [dm_bufio_cache]
root           202     2 [binder]                    [binder]
root           204     2 [kworker/6:2]               [kworker/6:2]
root           209     2 [ipv6_addrconf]             [ipv6_addrconf]
root           219     2 [deferwq]                   [deferwq]
root           220     2 [ipi_cpu_dvfs_rt]           [ipi_cpu_dvfs_rt]
root           221     2 [EEM_CTRL_2L]               [EEM_CTRL_2L]
root           222     2 [EEM_CTRL_L]                [EEM_CTRL_L]
root           223     2 [EEM_CTRL_CCI]              [EEM_CTRL_CCI]
root           224     2 [EEM_CTRL_GPU]              [EEM_CTRL_GPU]
root           225     2 [Init_1_Stress]             [Init_1_Stress]
root           226     2 [hps_main]                  [hps_main]
root           227     2 [qos_recv]                  [qos_recv]
root           228     2 [exe_cq]                    [exe_cq]
root           229     2 [bioset]                    [bioset]
root           231     2 [mmcqd/0]                   [mmcqd/0]
root           232     2 [bioset]                    [bioset]
root           233     2 [mmcqd/0boot0]              [mmcqd/0boot0]
root           234     2 [bioset]                    [bioset]
root           235     2 [mmcqd/0boot1]              [mmcqd/0boot1]
root           236     2 [bioset]                    [bioset]
root           237     2 [mmcqd/0rpmb]               [mmcqd/0rpmb]
root           238     2 [ksched_hint]               [ksched_hint]
root           239     2 [accel_polling]             [accel_polling]
root           241     2 [entropy_thread]            [entropy_thread]
root           242     2 [mt_touch_boost_]           [mt_touch_boost_]
root           243     2 [dynamic_boost]             [dynamic_boost]
root           244     2 [kworker/7:1]               [kworker/7:1]
root           245     2 [mtk-tpd]                   [mtk-tpd]
root           246     2 [fts_wq]                    [fts_wq]
root           247     2 [mtk-tpd]                   [mtk-tpd]
root           248     2 [touch_resume]              [touch_resume]
root           249     2 [charger_thread]            [charger_thread]
root           250     2 [rise_rate_vs5]             [rise_rate_vs5]
root           251     2 [rise_rate_vs6]             [rise_rate_vs6]
root           252     2 [rise_rate_vs7]             [rise_rate_vs7]
root           253     2 [rise_rate_vs8]             [rise_rate_vs8]
root           254     2 [bioset]                    [bioset]
root           256     2 [kdmflush]                  [kdmflush]
root           257     2 [kworker/2:1H]              [kworker/2:1H]
root           258     2 [kworker/0:1H]              [kworker/0:1H]
root           259     2 [bioset]                    [bioset]
root           260     2 [kverityd]                  [kverityd]
root           261     2 [bioset]                    [bioset]
root           262     2 [bioset]                    [bioset]
root           263     2 [bioset]                    [bioset]
root           264     2 [kworker/1:1H]              [kworker/1:1H]
root           265     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           270     2 [kdmflush]                  [kdmflush]
root           271     2 [bioset]                    [bioset]
root           272     2 [kverityd]                  [kverityd]
root           273     2 [bioset]                    [bioset]
root           274     2 [bioset]                    [bioset]
root           275     2 [bioset]                    [bioset]
root           276     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           277     2 [kworker/2:1]               [kworker/2:1]
root           278     2 [kworker/3:1H]              [kworker/3:1H]
root           279     1 init                        init subcontext u:r:vendor_init:s0 9
root           280     1 init                        init subcontext u:r:vendor_init:s0 10
root           281     2 [kworker/3:1]               [kworker/3:1]
root           282     1 ueventd                     ueventd
root           298     2 [jbd2/mmcblk0p21]           [jbd2/mmcblk0p21]
root           299     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           303     2 [jbd2/mmcblk0p18]           [jbd2/mmcblk0p18]
root           304     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           308     2 [jbd2/mmcblk0p10]           [jbd2/mmcblk0p10]
root           309     2 [ext4-rsv-conver]           [ext4-rsv-conver]
logd           310     1 logd                        logd
system         311     1 servicemanager              servicemanager
system         312     1 hwservicemanager            hwservicemanager
system         313     1 vndservicemanager           vndservicemanager /dev/vndbinder
root           315     2 [f_mtp]                     [f_mtp]
system         316     1 android.hardware.keymaster@3.0-service android.hardware.keymaster@3.0-service
root           317     1 vold                        vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
root           323     2 [kauditd]                   [kauditd]
root           339     2 [jbd2/mmcblk0p3-]           [jbd2/mmcblk0p3-]
root           340     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           342     1 kisd                        kisd
root           349     1 netd                        netd
root           350     1 zygote64                    zygote64
root           351     1 zygote                      zygote
system         354     1 android.hidl.allocator@1.0-service android.hidl.allocator@1.0-service
bluetooth      355     1 android.hardware.bluetooth@1.0-service-mediatek android.hardware.bluetooth@1.0-service-mediatek
media          357     1 android.hardware.cas@1.0-service android.hardware.cas@1.0-service
system         358     1 android.hardware.configstore@1.1-service android.hardware.configstore@1.1-service
media          360     1 android.hardware.drm@1.0-service android.hardware.drm@1.0-service
media          361     1 android.hardware.drm@1.1-service.clearkey android.hardware.drm@1.1-service.clearkey
media          362     1 android.hardware.drm@1.1-service.widevine android.hardware.drm@1.1-service.widevine
system         363     1 android.hardware.gatekeeper@1.0-service android.hardware.gatekeeper@1.0-service
system         364     1 android.hardware.graphics.allocator@2.0-service android.hardware.graphics.allocator@2.0-service
system         366     1 android.hardware.graphics.composer@2.1-service android.hardware.graphics.composer@2.1-service
system         367     1 android.hardware.health@2.0-service android.hardware.health@2.0-service
system         368     1 android.hardware.light@2.0-service-mediatek android.hardware.light@2.0-service-mediatek
system         369     1 android.hardware.memtrack@1.0-service android.hardware.memtrack@1.0-service
system         370     1 android.hardware.thermal@1.0-service android.hardware.thermal@1.0-service
system         371     1 android.hardware.usb@1.1-service-mediatek android.hardware.usb@1.1-service-mediatek
wifi           372     1 android.hardware.wifi@1.0-service-mediatek android.hardware.wifi@1.0-service-mediatek
system         373     1 fireos.hardware.amazonhmod@1.0-service fireos.hardware.amazonhmod@1.0-service
root           374   349 iptables-restore            iptables-restore --noflush -w -v
root           375   349 ip6tables-restore           ip6tables-restore --noflush -w -v
system         377     1 fireos.hardware.amazonthermal@1.0-service fireos.hardware.amazonthermal@1.0-service
audioserver    378     1 fireos.hardware.audio@2.0-service fireos.hardware.audio@2.0-service
system         381     1 fireos.hardware.connectivity.networkpower@1.0-service fireos.hardware.connectivity.networkpower@1.0-service
keystore       382     1 fireos.hardware.fireosdha@2.0-service fireos.hardware.fireosdha@2.0-service
system         383     1 fireos.hardware.idme@1.1-service fireos.hardware.idme@1.1-service
media          384     1 vendor.dolby.hardware.dms@1.0-service vendor.dolby.hardware.dms@1.0-service
system         385     1 vendor.mediatek.hardware.keymanage@1.0-service vendor.mediatek.hardware.keymanage@1.0-service
system         386     1 vendor.mediatek.hardware.power@2.0-service vendor.mediatek.hardware.power@2.0-service
root           387     1 watchdogd                   watchdogd 20 10
audioserver    388     1 audioserver                 audioserver
root           390     1 lmkd                        lmkd
system         391     1 surfaceflinger              surfaceflinger
system         392     1 thermalserviced             thermalserviced
system         393     1 fuelgauged                  fuelgauged
system         416     1 wmt_launcher                wmt_launcher -p /vendor/firmware/
root           426     2 [kworker/7:1H]              [kworker/7:1H]
root           432     2 [kworker/5:1H]              [kworker/5:1H]
root           433     2 [kworker/4:1H]              [kworker/4:1H]
shell          434     1 adbd                        adbd --root_seclabel=u:r:su:s0
root           438     1 amazonfiled                 amazonfiled
cameraserver   439     1 cameraserver                cameraserver
drm            440     1 drmserver                   drmserver
incidentd      441     1 incidentd                   incidentd
root           442     1 installd                    installd
keystore       443     1 keystore                    keystore /data/misc/keystore
media          444     1 mediadrmserver              mediadrmserver
mediaex        445     1 media.extractor             media.extractor aextractor
media          446     1 media.metrics               media.metrics diametrics
media          447     1 mediaserver                 mediaserver
statsd         448     1 statsd                      statsd
root           449     1 storaged                    storaged
wifi           450     1 wificond                    wificond
mediacodec     454     1 media.codec                 media.codec hw/android.hardware.media.omx@1.0-service
system         456     1 android.hardware.sensors@1.0-service-mediatek android.hardware.sensors@1.0-service-mediatek
cameraserver   460     1 camerahalserver             camerahalserver
system         464     1 fuelgauged_nvram            fuelgauged_nvram
root           465     2 [mtk_stp_psm]               [mtk_stp_psm]
system         466     1 thermal                     thermal
root           467     2 [mtk_stp_btm]               [mtk_stp_btm]
root           468     2 [mtk_wmtd]                  [mtk_wmtd]
root           470     2 [mtk_wmtd_worker]           [mtk_wmtd_worker]
system         471     1 thermalloadalgod            thermalloadalgod
media          476     1 securetime                  securetime
system         477     1 vendor.mediatek.hardware.pq@2.2-service vendor.mediatek.hardware.pq@2.2-service
root           478     1 bcm_main                    bcm_main
system         481     1 gatekeeperd                 gatekeeperd /data/misc/gatekeeper
system         482     1 integrity_logger            integrity_logger
tombstoned     483     1 tombstoned                  tombstoned
system         485     1 charge_logger               charge_logger
system         490     1 rpmb_svc                    rpmb_svc
root           491     2 [kworker/1:2]               [kworker/1:2]
root           492     1 sh                          sh /vendor/bin/wifi_log_levels.sh
root           517     2 [kworker/4:2]               [kworker/4:2]
root           518     2 [kworker/4:3]               [kworker/4:3]
root           523     2 [kbase_event]               [kbase_event]
root           564     2 [kworker/6:1H]              [kworker/6:1H]
root           569     2 [loop0]                     [loop0]
root           576     2 [jbd2/loop0-8]              [jbd2/loop0-8]
root           577     2 [ext4-rsv-conver]           [ext4-rsv-conver]
root           626     2 [disp_queue_P0]             [disp_queue_P0]
root           675     2 [irq/22-11240000]           [irq/22-11240000]
system         781   350 system_server               system_server
u0_a181       1051   351 com.google.android.inputmethod.latin com.google.android.inputmethod.latin
root          1058     2 [tx_thread]                 [tx_thread]
webview_zygote 1059  351 webview_zygote              webview_zygote
root          1061     2 [hif_thread]                [hif_thread]
root          1064     2 [rx_thread]                 [rx_thread]
wifi          1075     1 wpa_supplicant              wpa_supplicant -g@android:wpa_wlan0 -O /data/vendor/wifi/wpa/sockets
u0_a36        1076   350 com.android.systemui        com.android.systemui
system        1133   350 com.here.odnp.service:remote com.here.odnp.service:remote
system        1149   350 com.android.settings        com.android.settings
u0_a59        1211   350 android.ext.services        android.ext.services
root          1233     2 [kbase_event]               [kbase_event]
u0_a43        1266   350 com.amazon.imp              com.amazon.imp
root          1310     2 [kbase_event]               [kbase_event]
u0_a71        1454   350 com.amazon.device.messaging com.amazon.device.messaging
root          1473     1 perfmonitord                perfmonitord
u0_a98        1479   350 com.android.proxyhandler    com.android.proxyhandler
u0_a7         1508   350 com.amazon.client.metrics   com.amazon.client.metrics
u0_a7         1694  1508 logcat                      logcat -v time -b metrics -X
u0_a179       1747   350 com.google.android.gms.persistent com.google.android.gms.persistent
u0_a35        1773   350 amazon.speech.sim           amazon.speech.sim
u0_a108       1810   350 com.dolby.daxservice        com.dolby.daxservice
u0_a135       1827   350 com.amazon.tcomm            com.amazon.tcomm
secure_element 1840  350 com.android.se              com.android.se
u0_a75        1856   350 com.android.launcher3       com.android.launcher3
u0_a120       1872   350 com.amazon.firelauncher     com.amazon.firelauncher
u0_a179       1949   350 com.google.android.gms      com.google.android.gms
u0_a179       1963   350 com.google.process.gservices com.google.process.gservices
u0_a41        2024   350 com.amazon.platform         com.amazon.platform
root          2085     2 [kbase_event]               [kbase_event]
root          2113     2 [kworker/5:2]               [kworker/5:2]
u0_a26        2370   350 com.amazon.kindle.unifiedSearch com.amazon.kindle.unifiedSearch
root          2876     2 [kbase_event]               [kbase_event]
system        3201   350 com.amazon.device.services  com.amazon.device.services
u0_a9         3220   350 com.amazon.diode            com.amazon.diode
u0_a126       3453   350 com.amazon.whisperlink.core.android com.amazon.whisperlink.core.android
u0_a58        5628   350 com.amazon.parentalcontrols com.amazon.parentalcontrols
root          5924     2 [kworker/u17:0]             [kworker/u17:0]
root          5962     2 [kbase_event]               [kbase_event]
u0_a27        5981   350 com.amazon.sync.service     com.amazon.sync.service
shell         6561   434 sh                          sh -c CLASSPATH=/data/local/tmp/scrcpy-server.jar app_process / com.genymobile.scrcpy.Server 4.1 scid=636f7ab9 log_level=info
shell         6563  6561 app_process                 app_process / com.genymobile.scrcpy.Server 4.1 scid=636f7ab9 log_level=info
shell         6573  6563 app_process                 app_process / com.genymobile.scrcpy.CleanUp 0 -1 false false -1 -1
root          6798     2 [kworker/2:2]               [kworker/2:2]
root          7048     2 [kworker/0:1]               [kworker/0:1]
root          7140     2 [kworker/u16:2]             [kworker/u16:2]
u0_a17        7462   350 com.amazon.device.software.ota com.amazon.device.software.ota
root          7478     2 [kworker/u16:5]             [kworker/u16:5]
root          7487     2 [kbase_event]               [kbase_event]
u0_a182       7525   350 com.google.android.youtube  com.google.android.youtube
root          7588     2 [kworker/u16:7]             [kworker/u16:7]
u0_a175       7654   350 org.mozilla.firefox:crashhelper_disable_art_image_ org.mozilla.firefox:crashhelper_disable_art_image_
root          7800     2 [kworker/0:0]               [kworker/0:0]
root          7802     2 [kworker/u16:0]             [kworker/u16:0]
root          7823     2 [kworker/5:0]               [kworker/5:0]
root          7825     2 [kworker/u17:1]             [kworker/u17:1]
root          7834     2 [kworker/7:0]               [kworker/7:0]
root          7836     2 [kworker/u16:1]             [kworker/u16:1]
root          7837     2 [kworker/u16:3]             [kworker/u16:3]
root          7838     2 [kworker/u16:4]             [kworker/u16:4]
root          7874     2 [kworker/u16:6]             [kworker/u16:6]
root          7875     2 [kworker/u16:8]             [kworker/u16:8]
root          7876     2 [kworker/u16:9]             [kworker/u16:9]
u0_a69        7877   350 com.amazon.wifilocker       com.amazon.wifilocker
u0_a14        7907   350 com.android.providers.downloads com.android.providers.downloads
u0_a104       7944   350 com.amazon.sync.provider.ipc com.amazon.sync.provider.ipc
u0_a178       7977   350 com.microsoft.launcher      com.microsoft.launcher
u0_a180       8048   350 com.android.vending         com.android.vending
u0_a179       8100   350 com.google.process.gapps    com.google.process.gapps
u0_a180       8156   350 com.android.vending:background com.android.vending:background
u0_a180       8220   350 com.android.vending:quick_launch com.android.vending:quick_launch
root          8302     2 [kworker/0:2]               [kworker/0:2]
root          8315   492 sleep                       sleep 120
shell         8419   434 ps                          ps -A -o USER,PID,PPID,NAME,ARGS
